id|directory_name|parent|tie_line|address|mail_code|phone_type|phone_number
277541|PUBLIC INTEREST LAW INITIATIVE (PILI)|600||44 MngsdDr, Box C-27|3525|OFFICE|212-851-1060
277544|PUBLIC INTEREST LAW STUDENTS ASSOCIATION (PILSA)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277548|PUBLICATIONS|600||||OFFICE|212-459-0600
277552|PUBLICATIONS, OFFICE OF  UNIVERSITY|600|MS* 4-2793|2929 Bway, 3fl|6601|OFFICE|212-854-2793
277564|PULITZER PRIZES|600|MS* 4-3841|709 Jrnl|3865|OFFICE|212-854-3841
277570|QUARTO|600|MS* 4-3774||||212-854-3774
277572|QANUN (LAW)|600|MS* 4-2395|W&JWarren|906|OFFICE|212-854-2395
277574|RABI SCHOLARS PROGRAM (CC)|600|MS* 4- 2446|403 Lerner|2607|OFFICE|212-854-2446
277576|RABI SCHOLAR ROOM|600|MS* 4-6149|814 Pupin|5227|OFFICE|212-854-6149
277577|RADIATION LAB, COLUMBIA|600||||OFFICE|212-854-3265
277579|RADIATION ONCOLOGY DEPARTMENT|600|MC* 5-7077|622 W168ST BHN B-11||OFFICE|212-305-7077
277582|RADIATION SAFETY OFFICE|600|||||
277588|RADIO STATION WKCR-FM (CC)|600|MS* 4-9921|LERNER, 2ND FL.||OFFICE|212-854-9921
277592|RADIOLOGY DEPARTMENT|600|MC* 5-9729|630 W168St, P&S Box 28||OFFICE|212-305-9729
277596|RAPE CRISIS/ANTI-VIOLENCE SUPPORT  CENTER|600||123 Brooks Hall  (Barnard Quad) Mailing: 8fl Lerne|2606||
277598|REAL ESTATE MANAGEMENT|600|MS* 4-9300|400 W 119 SY|8801|OFFICE|212-854-9300
277600|RECORD, COLUMBIA UNIVERSITY|600|MS* 4-3283|402  LOW|4321|OFFICE|212-854-3283
277602|RECORDS MANAGEMENT AND UNIVERSITY ARCHIVES|600||||OFFICE|212-854-3786
277604|RECRUITING PROGRAMS|600|MS* 4-8646|ECampus|5727|OFFICE|212-854-8646
277610|REHABILITATION MEDICINE DEPARTMENT|600|MC* 5-4818|630 W168St, Box 38||OFFICE|212-305-4818
277612|REID HALL INC.|600|MS* 4-3813|408 Low|4336|OFFICE|212-854-3813
277613|REID HALL PROGRAMS (PARIS)|600|MS* 4-2559|203 Lwsn|4119|OFFICE|212-854-2559
277616|REINER CENTER FOR CONTEMPORARY MUSIC  (SCHOOL OF THE ARTS)|600|MS* 4-1295|602 Dodge|1824|OFFICE|212-854-1295
277617|RELIGION DEPARTMENT|600|MS* 1-4122|80 CLRMAV, RM 103 NEW YORK NY 10027|9610|OFFICE|212-851-4122
277620|RELIGIOUS ACTIVITIES|600||See Earl Hall Center  (Earl Hall and St. Paul s Ch||OFFICE|212-854-6242
277623|REPRODUCTIVE SCIENCES, CENTER FOR|600|MC* 5-2377|630 W168St, 16th fl||OFFICE|212-305-2377
277625|RESEARCH COMPLIANCE|600|||||
277633|REVIEW, COLUMBIA (CC)|600|MS* 4-4909|505  LERNER|2602|OFFICE|212-854-4909
277635|REVISTA HISPANICA MODERNA|600|||||
277639|REVSON FELLOWS PROGRAM|600|CX* 4023|420 W116St, Apt 1A|6940|OFFICE|212-280-4023
277643|RIGHTSLINK|600|MS* 4-2395|B202 ECampus|4906|OFFICE|212-854-2395
277647|ROMANIC REVIEW|600|MS* 4-2500|521 Philos|4903|OFFICE|212-854-2500
277648|ROSENTHAL CENTER FOR COMPLEMENTARY/ALTERNATIVE MEDICINE|600||630 W168ST, P&S BOX 75 (MAIL)||OFFICE|212-342-0101
277650|ROSS ARCHITECTURE GALLERY|600|MS* 4-3414|Buell||OFFICE|212-854-3414
277651|ROTUNDA OF LOW LIBRARY, USE OF|600|IC* 2549|INTERCHURCH STE 530|7720|OFFICE|212-870-2549
277652|RUSSIAN DEPARTMENT  (SLAVIC LANGUAGES)|600|MS* 4-3941|708 Hmltn|2839|OFFICE|212-854-3941
277654|RUSSIAN INSTITUTE  (HARRIMAN INSTITUTE)|600|MS* 4-4623|1212 IntAff|3345|OFFICE|212-854-4623
277655|SAFETY OFFICE, ENVIRONMENTAL HEALTH AND|600|||||
277659|ST. LUKES CORNWALL HOSPITAL|600||70 DuBois St, Newburgh, NY 12550||OFFICE|914-561-4400
277660|ST. LUKES ROOSEVELT HOSPITAL CENTER|600||1000 Tenth Av (10025)||OFFICE|212-523-4000
277661|ST. MARYS HOSPITAL FOR CHILDREN|600||29-01 216 St, Bayside, NY 11360||OFFICE|718-281-8800
277662|ST. PAUL'S CHAPEL|600||See Earl-Hall Center|||
277663|ST. THOMAS MORE SOCIETY (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277665|ST. VINCENT'S MEDICAL CENTER|600||2800 Main St, Bridgeport, CT 06606||OFFICE|203-576-6000
277666|SCHAPIRO CENTER FOR THEATRE AND MUSIC, ALMA|600||605 W115St, Box 104, lower level|||
277671|SCHOLARSHIPS FOR OFFICERS  DEPENDENT CHILDREN|600||||OFFICE|212-870-3074
277673|SCHOLASTIC PRESS ASSOCIATION, COLUMBIA|600|||||
277677|SCIENCE AND RELIGION, CENTER FOR THE STUDY OF|600|MS* 1-1825|3041 BROADWAY NEW YORK, NEW YORK 10027|9601|OFFICE|212-851-1825
277683|SCIENCE HONORS PROGRAM|600|MS* 4-3354|713 Pupin|5256|OFFICE|212-854-3354
277684|SCIENCE, TECHNOLOGY, AND ENVIRONMENTAL POLICY, CENTER FOR|600|MS* 4-5725|803 IntAff|355|OFFICE|212-854-5725
277686|SECRETARY OF THE UNIVERSITY, EXECUTIVE VICE PRESIDENT AND|600|MS* 4-4157|211 Low|4324|OFFICE|212-854-4157
277689|SECURITY|600|||||
277695|SECURITY , ASST VICE PRESIDENT FOR|600|||||
277697|SEISMOLOGY DIVISION|600||Lmnt-Doh||OFFICE|845-365-8522
277698|SEMINARS, UNIVERSITY|600|MS* 4-2389|305 FacHs|2302|OFFICE|212-854-2389
277700|SENATE, UNIVERSITY|600|MS* 4-6836|406 Low|4334|OFFICE|212-854-6836
277705|SENIOR CLASS (CC/SEAS)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
277709|SENIOR CLASS CENTER|600|MS* 4-8711|103 BwayRes|9401|OFFICE|212-854-8711
277711|SERBO-CROATIAN  (SLAVIC LANGUAGES)|600|MS* 4-3941|708 Hmltn|2839|OFFICE|212-854-3941
277713|SERGIEVSKY, GERTRUDE H. , CENTER|600|MC* 5-2515|P&S Box 16, 630 W168St||OFFICE|212-305-2515
277715|SHAPING LAW AGAINST PRIVILEGE (SLAP) (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277722|SLAVIC LANGUAGES DEPARTMENT|600|MS* 4-3941|708 Hmltn|2839|OFFICE|212-854-3941
277724|SOCCER CLUB|600||||OFFICE|212-854-2395
277730|SOCIAL INDICATORS SURVEY CENTER|600|MS* 1-2384|1255 AMST AVE, RM 715|4600|OFFICE|212-851-2384
277733|SOCIAL INTERVENTION GROUP|600|MS* 1-2108|1255 AMSTAV, RM 820|4600|OFFICE|212-851-2108
277736|SOCIAL WORK, SCHOOL OF|600|MS* 1-2300|1255 AMSTERDAM AVE, N Y 10027|4600|OFFICE|212-851-2300
277760|SOCIAL WORK PRACTICE (SSW), CENTER FOR THE STUDY OF|600|MS* 1-2266|1255 AMST AVE, RM 1115|4600|OFFICE|212-851-2266
277761|SOCIETY AND MEDICINE, CENTER FOR THE STUDY OF|600|MC* 5-4184|P&S Box 11, 630 W168St||OFFICE|212-305-4184
277763|SOCIETY FOR A HUMANE DRUG POLICY|600||||OFFICE|212-854-2395
277765|SOCIETY FOR ALTERNATIVE DISPUTE RESOLUTION  (SADR)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277767|SOCIETY FOR CHINESE LAW|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277769|SOCIETY FOR HEALTH, BIOETHICS, AND THE LAW|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277771|SOCIETY FOR LAW AND IDEAS|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277773|SOCIETY FOR LAW, SCIENCE, AND TECHNOLOGY|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277775|SOCIETY OF AMERICAN HISTORIANS|600|MS* 4-5943|603 Faywr|2538|OFFICE|212-854-5943
277778|SOCIETY OF FELLOWS IN THE HUMANITIES|600|MS* 4-4632|HeymnCtr|5700|OFFICE|212-854-4632
277782|SOCIETY OF IMMIGRANT AND REFUGEE RIGHTS  (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
277785|SOCIOLOGY DEPARTMENT|500|MS* 4-2973|501 Knox Hall|9649|OFFICE|212-854-2973
277787|SOCIOMEDICAL SCIENCES DEPARTMENT  (PUBLIC HEALTH)|600|HS* 5-5656|722 W168St, 9fl||OFFICE|212-305-5656
277790|SOFTWARE SITE LICENSES|600|||||
277793|SOIL MECHANICS LAB, THE DONALD M. BURMISTER  (CIVIL ENGINEERING)|600|MS* 4-3153|706 SWMd|4709|OFFICE|212-854-3153
277798|SOPHOMORE CLASS (CC/SEAS)|600|MS* 4-3611|505 LERNER|2602|OFFICE|212-854-3611
277804|SORORITIES|600||||OFFICE|212-854-9134
277806|SOUTH ASIAN LAW STUDENTS ASSOCIATION  (SALSA)|600|MS* 4-2395|W&JWarren||OFFICE|212-854-2395
277807|SOUTHERN ASIAN INSTITUTE|600|MS* 4-3616|1128A IntAff|3334|OFFICE|212-854-3616
277808|SOUVENIR AGENCY  (STUDENT ENTERPRISES)|600|MS* 4-6235|ECampus|5727|OFFICE|212-854-6235
277809|SPACE MANAGEMENT, PLANNING AND, OFFICE OF|600|MS* 4-1115|B-230 ECampus|3403|OFFICE|212-854-1115
277811|SPACE STUDIES, GODDARD INSTITUTE FOR|600||||OFFICE|212-678-5500
277813|SPANISH AND PORTUGUESE DEPARTMENT|600|||||
277820|SPECIAL STUDENTS PROGRAM|600|MS* 4-9666|203 Lwsn|4119|OFFICE|212-854-9666
277822|SPECTATOR, COLUMBIA DAILY|600||2875 BWAY, RM 303||OFFICE|212-854-9550
277836|SPEECH AND LANGUAGE PATHOLOGY|600||||OFFICE|212-678-3895
277838|Office of Work/Life|600|MS* 4-8019|535 West 116th Street (North Gallery, Low Library)|4337|OFFICE|212-854-8019
277840|SPORTS|600||||OFFICE|212-854-2548
277842|STAMFORD HOSPITAL|600||SHELBOURNERD AT WBROADST,STAMFORD, CT 06901||OFFICE|203-325-7000
277843|STATIONERY|600|||||
277845|STATISTICS DEPARTMENT|600|MS* 1-2125|1255 AMSTAV, RM.1005|4690|OFFICE|212-851-2132
277849|STERLING CURRIER FUND|600|MS* 4-3813|408 Low|4336|OFFICE|212-854-3813
277850|STROUD CENTER|600||||OFFICE|212-781-0630
277854|STUDENT AFFAIRS, DEAN OF (CC/SEAS)|600|MS* 4-2446|405 Lerner|2607|OFFICE|212-854-2446
277855|STUDENT AFFAIRS, OFFICE OF (CC/SEAS)|600|MS* 4-2446|403 Lerner|2607|OFFICE|212-854-2446
277857|STUDENT ENGAGEMENT|600|MS* 4-3611|515 LERNER|2601|OFFICE|212-854-3611
278187|STUDENT EMPLOYMENT|600|MS* 4-6233|||OFFICE|212-854-6233
278191|STUDENT ENTERPRISES, COLUMBIA|600|MS* 4-4535|ECampus|5727|OFFICE|212-854-4535
278204|STUDENT GOVERNMENT OFFICE|600|||||
278215|STUDENT SENATE|600|MS* 4-6044|Mailing: 435  W116St ;|4906|OFFICE|212-854-6044
278217|STUDENT SERVICES CENTER, CONTINUING EDUCATION|600|MS* 4- 9666|203 Lwsn|4119|OFFICE|212-854-9666
278219|STUDENT SERVICES, OFFICE OF THE VICE PRESIDENT FOR|600|MS* 4-4400|208 Philos|9201|OFFICE|212-854-4400
278243|HEALTH SERVICES AT COLUMBIA|600||JJAY; MAILING; 519 W 114ST|3601||
278290|RESIDENCE HALLS|600|||||
278500|STUDENT TRAVEL CENTER  (STA  Travel)|600|||||
278507|STUDENTS FOR REPRODUCTIVE FREEDOM (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
278509|STUDY OF LAW AND CULTURE|600|MS* 4-2511|600/4 Greene||OFFICE|212-854-2511
278510|SUMMER AND ACADEMIC YEAR PROGRAMS FOR HIGH SCHOOL STUDENTS|600|MS* 4-9666|303 Lwsn||OFFICE|212-854-9666
278514|SUMMER SESSION|600|||||
278522|SURGERY DEPARTMENT|600|||||
278529|SUSTAINABLE DEVELOPMENT INITIATIVE  (BUSINESS SCHOOL)|600|MS* 4-3489|454 Arms||OFFICE|212-854-3489
278534|TEACHING AND LEARNING CENTER|600||||OFFICE|212-854-9058
278536|TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES  (TESOL)|600|MS* 4- 9666|203 Lwsn|4119|OFFICE|212-854-9666
278538|TELECOMMUNICATIONS (MEDICAL CENTER)|600||650 W168St, Bsmnt||OFFICE|212-305-7777
278539|TELECOMMUNICATIONS  (MORNINGSIDE CAMPUS),  OFFICE OF|600||||OFFICE|212-854-6251
278541|TELECOMMUNICATIONS RESEARCH, CENTER FOR|600|MS* 4-2498|801 SchapCtrEng|4712|OFFICE|212-854-2498
278543|TELEVISION STATION CTV (CC)|600|MS* 4-8900|505 LERNER|2602|OFFICE|212-854-8900
278547|TEMPLE HOYNE BUELL CENTER FOR THE STUDY OF AMERICAN ARCHITECTURE|600|MS* 4-8165|3fl Buell|0362|OFFICE|212-854-8165
278548|TENURE REVIEWS, COORDINATOR OF|600||||OFFICE|212-854-1328
278550|TERRACE RESTAURANT  (BUTLER HALL)|600||400 W119St||OFFICE|212-666-9490
278551|TESOL|600||||OFFICE|212-854-9666
278553|TEXAS CLUB (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
278555|THEATRE ARTS DIVISION  (SCHOOL OF THE ARTS)|600|MS* 4-3408|601 Dodge|1807|OFFICE|212-854-3408
278557|TOMPKINS HALL NURSERY AND CHILDCARE CENTER|600||21 ClrmtAv||OFFICE|212-666-3340
278558|TOURS, CAMPUS|600||213 Low|4318||
278563|TRANSFER AND VISITING STUDENT ORGANIZATION (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
278568|TRAVEL DIRECTIONS TO COLUMBIA|600|||||
278570|TRAVEL SERVICES|600|||||
278577|Office of the Controller (Procurement)|600|MS* 4-2122|Studebaker Bldg,615 West 131st Street,3rd Floor||Office|212-854-2122
278656|TREASURY|600|||||
278670|TUTORING|600|||||
278675|TYPESETTING|600|||||
278677|UKRAINIAN (SLAVIC LANGUAGES)|600|MS* 4-3941|708 Hmltn|2839|OFFICE|212-854-3941
278679|UN STUDIES PROGRAM|600|MS* 4-1790|1314A INTAFF||OFFICE|212-854-1790
278681|UNEMPLOYMENT ACTION CENTER  (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
278685|UNION THEOLOGICAL SEMINARY|600||3041 Bway (10027)||OFFICE|212-662-7100
278690|UNIVERSITY APARTMENT HOUSING, OFFICE OF|600|MS* 4-9300|400 W119St|8801|OFFICE|212-854-9300
278695|UNIVERSITY CEREMONIES|600|IC* 2549|INTERCHURCH STE 530|7720|OFFICE|212-870-2549
278704|UNIVERSITY LIBRARIAN, VICE PRESIDENT FOR INFORMATION SERVICES AND|600|MS* 4-2247|517 Btlr|1101|OFFICE|212-854-2247
278711|UNIVERSITY RECORD, COLUMBIA|600|MS* 4-3283|304 Low|4321|OFFICE|212-854-3283
278715|UNIVERSITY SEMINARS|600|MS* 4-2389|305 FacHs|2302|OFFICE|212-854-2389
278717|UNIVERSITY SENATE|600|MS* 4-6825|406 Low|4334|OFFICE|212-854-6825
278728|URBAN STUDIES PROGRAM (CC)|600|MS* 4-2441|208 Hmltn|2805|OFFICE|212-854-2441
278730|UROLOGY DEPARTMENT|600|MC* 7-0112|161 FtWshAv||OFFICE|212-305-0112
278732|UTILITIES SYSTEMS, FACILITIES MANAGEMENT|600|||||
278734|VALLEY HOSPITAL|600||Ridgewood, NJ (07450)||OFFICE|201-447-8000
278737|VICE PRESIDENT FOR ARTS AND SCIENCES|600|MS* 4-8296|208 Low|4314|OFFICE|212-854-8296
278747|VICE PRESIDENT, EXECUTIVE, FOR HEALTH AND BIOMEDICAL SCIENCES AND DEAN OF THE FA|600|HS* 5-3592|630 W168St (P&S 2-401)||OFFICE|212-305-3592
278749|VICE PRESIDENT FOR HUMAN RESOURCES|600|IC* 2832|1901 Interchurch|7705|OFFICE|212-870-2832
278752|VICE PRESIDENT FOR INFORMATION SERVICES AND UNIVERSITY LIBRARIAN|600|MS* 4-2247|517 Btlr|1101|OFFICE|212-854-2247
278756|VICE PRESIDENT FOR UNIVERSITY BUDGET AND FINANCIAL PLANNING|600|MS* 4-3200|635 W115ST|8122|OFFICE|212-854-3200
278759|VIDEO|600|MC* 5-8356|Pres Hosp 20||OFFICE|212-305-8356
278763|VIOLENCE RESEARCH AND PREVENTION, CENTER FOR  (PUBLIC HEALTH)|600|MC* 7-7748|600 W168St||OFFICE|212-305-7748
278764|VISITORS CENTER AND SERVICES|600||213 Low|4318||
278774|VISUAL ARTS DIVISION  (SCHOOL OF THE ARTS)|600|MS* 4-4065|310 Dodge|1806|OFFICE|212-854-4065
278777|WALLACH ART GALLERY|600|MS* 4-2877|8fl Schrm|5517|OFFICE|212-854-2877
278785|WARE LIBRARY|600|MS* 4-3501|||OFFICE|212-854-3501
278787|WEDDINGS|600|MS* 4-1487|110 Chapl|2008|OFFICE|212-854-1487
278789|WEEKLY CALENDAR   (COLUMBIA UNIVERSITY RECORD)|600|MS* 4-3282|304 Low|4321|OFFICE|212-854-3282
278791|WELDING STUDIO  (SCHOOL OF THE ARTS)|600|CX* 2453|501 Prntis||OFFICE|212-280-2453
278792|WESTERN EUROPE, CENTER ON|600|MS* 4-4627|1227 IntAff|3336|OFFICE|212-854-4627
278795|WHITE PLAINS HOSPITAL CENTER|600||White Plains, NY (10601)||OFFICE|914-681-0600
278800|WOMEN AND GENDER, INSTITUTE FOR RESEARCH ON|600|MS* 4-3277|763 SchrmExt|5508|OFFICE|212-854-3277
278802|WOMEN ENGINEERS, SOCIETY OF  (SWE)|600|MS* 4-3611|505  LERNER|2602|OFFICE|212-854-4900
278804|WOMEN OF COLOR COALITION (LAW)|600|MS* 4-2395|W&JWarren|4906|OFFICE|212-854-2395
278806|WOMEN'S CENTER (CC)|600|MS* 4-4907|401 Lerner|2602|OFFICE|212-854-4907
278808|WOMEN'S HEALTH, CENTER FOR|600||16 E60St, NY (10022)   1-800-91WOMEN||OFFICE|212-326-8540
278810|WOMEN'S MINIMAL ACCESS SURGERY, CENTER FOR|600|HS* 6-8770|622 W168St, PH16    877-GYNSURG||OFFICE|212-305-8770
278813|WOMEN'S REPRODUCTIVE CARE, CENTER FOR|600||1790 Bway, 2fl (10019)||OFFICE|646-756-8282
278815|WOMEN'S STUDIES PROGRAM|600|MS* 4-3277|763 SchrmExt|5508|OFFICE|212-854-3277
278821|WRITING DIVISION  (SCHOOL OF THE ARTS)|600|MS* 4-4391|415 Dodge|1804|OFFICE|212-854-4391
278823|WRITING PROGRAM|600|||||
278826|YEARBOOK|600|||||
278836|YOUTH JUSTICE ASSOCIATION|600|MS* 4-2395|W&JWarren||OFFICE|212-854-2395
278841|ACADEMIC TECHNOLOGIES|500|MS* 4-6933|1fl Lehm||OFFICE|212-854-6933
278842|ADMINISTRATIVE COMPUTING|500|MS* 4-8791|Lower level, Elliott||OFFICE|212-854-8791
278843|ADMISSIONS OFFICE|500|MS* 4-2014|111 Mlbk||OFFICE|212-854-2014
278844|ADVISERS, CLASS|500|MS* 4-2024|105 Mlbk||OFFICE|212-854-2024
278845|ALCOHOL/SUBSTANCE ABUSE PROGRAM|500|MS* 4-2128|132 Hwtt||OFFICE|212-854-2128
278846|ALUMNAE AFFAIRS|500|||||
278847|AMERICAN STUDIES DEPARTMENT|500|MS* 4-2159|415 Lehm||OFFICE|212-854-2159
278848|ANTHROPOLOGY DEPARTMENT|500|MS* 4-9389|411 Mlbk||OFFICE|212-854-9389
278849|ARCHITECTURE DEPARTMENT|500|MS* 4-8430|310 Brnrd||OFFICE|212-854-8430
278850|ARCHIVIST|500|MS* 4-4079|10 Lehm||OFFICE|212-854-4079
278851|ART HISTORY DEPARTMENT|500|MS* 4-2118|301 Brnrd||OFFICE|212-854-2118
278852|ASIAN AND MIDDLE EAST CULTURES|500|MS* 4-5417|321 Mlbk||OFFICE|212-854-5417
278853|BIOLOGICAL SCIENCES DEPARTMENT|500|MS* 4-2437|1203 Altschul||OFFICE|212-854-2437
278854|BROOKS HALL|500|MS* 4-1805|Front Desk||OFFICE|212-854-1805
278855|BUDGET AND PLANNING OFFICE|500|MS* 4-6032|101 Mlbk||OFFICE|212-854-6032
278856|BUILDINGS AND GROUNDS|500|||||
278858|BULLETIN OFFICE|500|MS* 4-2119|McIntosh||OFFICE|212-854-2119
278859|Bursar - Barnard College|500|MS* 4-2026|15 Mlbk||OFFICE|212-854-2026
278860|CAREER DEVELOPMENT|500|MS* 4-2033|11 Mlbk||OFFICE|212-854-2033
278863|CENTENNIAL SCHOLARS|500|MS* 4-6146|330 MLBK||OFFICE|212-854-6146
278865|CENTRAL RECORDS|500|MS* 4-2008|16 Mlbk||OFFICE|212-854-2008
278866|CHEMISTRY DEPARTMENT|500|MS* 4-8461|607A  ALTSCHUL||OFFICE|212-854-8461
278867|CLASS DEANS|500|MS* 4-2024|105 Mlbk||OFFICE|212-854-2024
278868|CLASSICS DEPARTMENT|500|MS* 4-2597|215 MLBK||OFFICE|212-854-2597
278869|COLLEGE ACTIVITIES|500|MS* 4-2096|209 McIntosh||OFFICE|212-854-2096
278870|Barnard College President Office|500|MS* 4-2021|Milbank 109||OFFICE|212-854-2021
278871|COMPUTER CENTERS|500|||||
278875|Controller - Barnard College|500|MS* 4-2010|15 Mlbk||OFFICE|212-854-2010
278876|COUNSELING SERVICE|500|MS* 4-2092|1FL HWTT||OFFICE|212-854-2092
278877|DANCE DEPARTMENT|500|MS* 4-2995|204 BrnrdAn||OFFICE|212-854-2995
278879|DEAN OF STUDIES|500|MS* 4-2024|105 Mlbk||OFFICE|212-854-2024
278880|DEAN OF THE COLLEGE|500|MS* 4-3075|105 Mlbk||OFFICE|212-854-3075
278881|DEAN OF THE FACULTY|500|MS* 4-2708|110 Mlbk||OFFICE|212-854-2708
278882|DEVELOPMENT OFFICE|500|MS* 4-2001|115 MLBK||OFFICE|212-854-2001
278885|DINING HALL|500|MS* 4-6647|Hwtt||OFFICE|212-854-6647
278886|DISABILITY SERVICES, OFFICE FOR|500|MS* 4-4634|105 Hwtt||OFFICE|212-854-4634
278887|ECONOMICS DEPARTMENT  (ECONOMIC HISTORY, ECONOMICS AND MATHEMATICS)|500|MS* 4-3454|4A Lehm||OFFICE|212-854-3454
278888|EDUCATION|500|MS* 4-7072|336 MLBK||OFFICE|212-854-7072
278891|ELLIOTT HALL|500|MS* 4-8020|Front Desk||OFFICE|212-854-8020
278892|ENGLISH DEPARTMENT|500|MS* 4-2116|417 Brnrd||OFFICE|212-854-2116
278893|ENVIRONMENTAL SCIENCE DEPARTMENT|500|MS* 4-5120|404 Altschul||OFFICE|212-854-5120
278896|FACILITIES SERVICES|500|||||
278899|Finance and Planning - Barnard College|500|MS* 4-2003|101 Mlbk||OFFICE|212-854-2003
278901|FIRST-YEAR FOCUS COORDINATOR|500|MS* 4-7556|110 Sulz||OFFICE|212-854-7556
278902|FIRST-YEAR SEMINAR PROGRAM|500|MS* 4-3577|332G MLBK||OFFICE|212-854-3577
278903|FOOD SERVICE|500|MS* 4-2129|Hwtt||OFFICE|212-854-2129
278904|FOREIGN AREA STUDIES|500|MS* 4-2159|415 Lehm||OFFICE|212-854-2159
278905|FOREIGN STUDENT ADVISER|500|MS* 4-2024|105 Mlbk||OFFICE|212-854-2024
278906|FRENCH DEPARTMENT|500|MS* 4-8312|320 Mlbk||OFFICE|212-854-8312
278907|GENERAL COUNSEL|500|MS* 4-2088|49 CLRMTAV||OFFICE|212-854-2088
278908|GERMAN DEPARTMENT|500|MS* 4-8312|320D MLBK||OFFICE|212-854-8312
278909|GRANTS OFFICE|500|MS* 4-2001|224 MLBK||OFFICE|212-854-2001
278910|GREEK (CLASSICS DEPARTMENT)|500|MS* 4-2597|215 MLBK||OFFICE|212-854-2597
278911|HEALTH SERVICE|500|MS* 4-2091|Lower level, Brks||OFFICE|212-854-2091
278912|HIGHER EDUCATION OPPORTUNITY PROGRAM|500|MS* 4-3583|111 Hwtt||OFFICE|212-854-3583
278913|HISTORY DEPARTMENT|500|MS* 4-2159|415 Lehm||OFFICE|212-854-2159
278914|HOUSING OFFICE|500|MS* 4-5561|110 Sulz||OFFICE|212-854-5561
278919|INFORMATION|500|MS* 4-5262|104 Brnrd||OFFICE|212-854-5262
278920|INSTITUTE FOR URBAN EDUCATION|500|MS* 4-2121|335 Mlbk||OFFICE|212-854-2121
278921|INSTITUTIONAL PLANNING|500|MS* 4-6031|101 MLBK||OFFICE|212-854-6031
278922|ITALIAN DEPARTMENT (BC)|500|MS* 4-8312|320 Mlbk||OFFICE|212-854-8312
278923|JAMES ROOM|500|MS* 4-2120|414 Brnrd||OFFICE|212-854-2120
278924|JEWISH STUDIES|500|MS* 4-2597|219 Mlbk||OFFICE|212-854-2597
278925|JONG WRITING CENTER|500|MS* 4-8941|121 Reed||OFFICE|212-854-8941
278926|LATIN (CLASSICS DEPARTMENT)|500|MS* 4-2597|215 MLBK||OFFICE|212-854-2597
278927|LAUNDRY|500|MS* 4-4313|Brnrd bsmt||OFFICE|212-854-4313
278928|LIBERTY|500|MS* 4-7520|5 Milbk||OFFICE|212-854-7520
278929|LIBRARY|500|||||
278938|LOST AND FOUND|500|MS* 4-3362|104 Brnrd||OFFICE|212-854-3362
278939|MAIL SERVICES|500|||||
278942|MATHEMATICS DEPARTMENT|500|MS* 4-3577|333 MLBK,  518 MATH||OFFICE|212-854-3577
278945|MEDIA SERVICES|500|MS* 4-2418|3FL LEHM||OFFICE|212-854-2418
278946|MEDIEVAL AND RENAISSANCE STUDIES|500|MS* 4-2112|421 BRNRD||OFFICE|212-854-2112
278947|MINOR LATHAM PLAYHOUSE|500|MS* 4-2079|1fl Mlbk||OFFICE|212-854-2079
278948|MORTARBOARD|500|MS* 4-4568|102 McIntosh||OFFICE|212-854-4568
278949|MULTICULTURAL AFFAIRS|500|MS* 4-9130|210 McIntosh||OFFICE|212-854-9130
278950|MUSIC DEPARTMENT|500|MS* 4-5096|319 Mlbk||OFFICE|212-854-5096
278951|OFFICE SERVICES|500|||||
278954|PHILOSOPHY DEPARTMENT|500|MS* 4-4689|326 Mlbk||OFFICE|212-854-4689
278955|PHYSICAL EDUCATION DEPARTMENT|500|MS* 4-2085|206 Brnrd||OFFICE|212-854-2085
278956|PHYSICS AND ASTRONOMY DEPARTMENT|500|MS* 4-3628|503 ALTSCHUL||OFFICE|212-854-3628
278958|PLIMPTON HALL|500|MS* 4-3417|Front Desk||OFFICE|212-854-3417
278959|POLITICAL SCIENCE DEPARTMENT|500|MS* 4-8422|417A-B  LEHM||OFFICE|212-854-8422
278960|POTTERY CO-OP|500|MS* 4-5645|107 McIntosh||OFFICE|212-854-5645
278961|PRE-COLLEGE PROGRAM|500|MS* 4-8866|112 Hwtt||OFFICE|212-854-8866
278962|PREPROFESSIONAL ADVISERS|500|MS* 4-2024|105 Mlbk||OFFICE|212-854-2024
278963|PRESIDENT'S OFFICE|500|MS* 4-9970|202 Low|4309|OFFICE|212-854-9970
